Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group),To (Reference group),Cigarette Use Prevalence % (Reference group),Disparity Value,Mean Disparity Value (Focus Group),region
2018,Arkansas,Age,Age 45-64,26.1,Age 18-24,16.4,1.6,1.7,South
2018,Arkansas,Age,Age 45-64,26.1,Age 25-44,30.4,0.9,1.7,South
2018,Arkansas,Age,Age 45-64,26.1,Age 65 or older,10.1,2.6,1.7,South
2018,Arkansas,Age,Age 65 or older,10.1,Age 18-24,16.4,0.6,0.433333333333333,South
2018,Arkansas,Age,Age 65 or older,10.1,Age 25-44,30.4,0.3,0.433333333333333,South
2018,Arkansas,Age,Age 65 or older,10.1,Age 45-64,26.1,0.4,0.433333333333333,South
2018,California,Age,Age 18-24,9,Age 25-44,13.9,0.6,0.966666666666667,West
2018,California,Age,Age 18-24,9,Age 45-64,12.4,0.7,0.966666666666667,West
2018,California,Age,Age 18-24,9,Age 65 or older,5.8,1.6,0.966666666666667,West
2018,California,Age,Age 25-44,13.9,Age 18-24,9,1.5,1.66666666666667,West
2018,California,Age,Age 25-44,13.9,Age 45-64,12.4,1.1,1.66666666666667,West
2018,California,Age,Age 25-44,13.9,Age 65 or older,5.8,2.4,1.66666666666667,West
2018,California,Age,Age 45-64,12.4,Age 18-24,9,1.4,1.46666666666667,West
2018,California,Age,Age 45-64,12.4,Age 25-44,13.9,0.9,1.46666666666667,West
2018,California,Age,Age 45-64,12.4,Age 65 or older,5.8,2.1,1.46666666666667,West
2018,California,Age,Age 65 or older,5.8,Age 18-24,9,0.6,0.5,West
2018,California,Age,Age 65 or older,5.8,Age 25-44,13.9,0.4,0.5,West
2018,California,Age,Age 65 or older,5.8,Age 45-64,12.4,0.5,0.5,West
2018,Colorado,Age,Age 18-24,14.7,Age 25-44,17.8,0.8,1.23333333333333,West
2018,Colorado,Age,Age 18-24,14.7,Age 45-64,14.4,1,1.23333333333333,West
2018,Colorado,Age,Age 18-24,14.7,Age 65 or older,7.8,1.9,1.23333333333333,West
2018,Colorado,Age,Age 25-44,17.8,Age 18-24,14.7,1.2,1.56666666666667,West
2018,Colorado,Age,Age 25-44,17.8,Age 45-64,14.4,1.2,1.56666666666667,West
2018,Colorado,Age,Age 25-44,17.8,Age 65 or older,7.8,2.3,1.56666666666667,West
2018,Colorado,Age,Age 45-64,14.4,Age 18-24,14.7,1,1.2,West
2018,Colorado,Age,Age 45-64,14.4,Age 25-44,17.8,0.8,1.2,West
2018,Colorado,Age,Age 45-64,14.4,Age 65 or older,7.8,1.8,1.2,West
2018,Colorado,Age,Age 65 or older,7.8,Age 18-24,14.7,0.5,0.466666666666667,West
2018,Colorado,Age,Age 65 or older,7.8,Age 25-44,17.8,0.4,0.466666666666667,West
2018,Colorado,Age,Age 65 or older,7.8,Age 45-64,14.4,0.5,0.466666666666667,West
2018,Connecticut,Age,Age 18-24,10.1,Age 25-44,15.9,0.6,1,Northeast
2018,Connecticut,Age,Age 18-24,10.1,Age 45-64,13.5,0.7,1,Northeast
2018,Connecticut,Age,Age 18-24,10.1,Age 65 or older,6,1.7,1,Northeast
2018,Connecticut,Age,Age 25-44,15.9,Age 18-24,10.1,1.6,1.83333333333333,Northeast
2018,Connecticut,Age,Age 25-44,15.9,Age 45-64,13.5,1.2,1.83333333333333,Northeast
2018,Connecticut,Age,Age 25-44,15.9,Age 65 or older,6,2.7,1.83333333333333,Northeast
2018,Connecticut,Age,Age 45-64,13.5,Age 18-24,10.1,1.3,1.46666666666667,Northeast
2018,Connecticut,Age,Age 45-64,13.5,Age 25-44,15.9,0.8,1.46666666666667,Northeast
2018,Connecticut,Age,Age 45-64,13.5,Age 65 or older,6,2.3,1.46666666666667,Northeast
2018,Connecticut,Age,Age 65 or older,6,Age 18-24,10.1,0.6,0.466666666666667,Northeast
2018,Connecticut,Age,Age 65 or older,6,Age 25-44,15.9,0.4,0.466666666666667,Northeast
2018,Connecticut,Age,Age 65 or older,6,Age 45-64,13.5,0.4,0.466666666666667,Northeast
2018,Delaware,Age,Age 18-24,10.5,Age 25-44,22.3,0.5,0.766666666666667,South
2018,Delaware,Age,Age 18-24,10.5,Age 45-64,18.8,0.6,0.766666666666667,South
2018,Delaware,Age,Age 18-24,10.5,Age 65 or older,8.5,1.2,0.766666666666667,South
2018,Delaware,Age,Age 25-44,22.3,Age 18-24,10.5,2.1,1.96666666666667,South
2018,Delaware,Age,Age 25-44,22.3,Age 45-64,18.8,1.2,1.96666666666667,South
2018,Delaware,Age,Age 25-44,22.3,Age 65 or older,8.5,2.6,1.96666666666667,South
2018,Delaware,Age,Age 45-64,18.8,Age 18-24,10.5,1.8,1.6,South
2018,Delaware,Age,Age 45-64,18.8,Age 25-44,22.3,0.8,1.6,South
2018,Delaware,Age,Age 45-64,18.8,Age 65 or older,8.5,2.2,1.6,South
2018,Delaware,Age,Age 65 or older,8.5,Age 18-24,10.5,0.8,0.566666666666667,South
2018,Delaware,Age,Age 65 or older,8.5,Age 25-44,22.3,0.4,0.566666666666667,South
2018,Delaware,Age,Age 65 or older,8.5,Age 45-64,18.8,0.5,0.566666666666667,South
2018,District of Columbia,Age,Age 18-24,NA,Age 25-44,14,NA,NA,South
2018,District of Columbia,Age,Age 18-24,NA,Age 45-64,18.6,NA,NA,South
2018,District of Columbia,Age,Age 18-24,NA,Age 65 or older,11.8,NA,NA,South
2018,District of Columbia,Age,Age 25-44,14,Age 18-24,NA,NA,NA,South
2018,District of Columbia,Age,Age 25-44,14,Age 45-64,18.6,0.8,NA,South
2018,District of Columbia,Age,Age 25-44,14,Age 65 or older,11.8,1.2,NA,South
2018,District of Columbia,Age,Age 45-64,18.6,Age 18-24,NA,NA,NA,South
2018,District of Columbia,Age,Age 45-64,18.6,Age 25-44,14,1.3,NA,South
2018,District of Columbia,Age,Age 45-64,18.6,Age 65 or older,11.8,1.6,NA,South
2018,District of Columbia,Age,Age 65 or older,11.8,Age 18-24,NA,NA,NA,South
2018,District of Columbia,Age,Age 65 or older,11.8,Age 25-44,14,0.8,NA,South
2018,District of Columbia,Age,Age 65 or older,11.8,Age 45-64,18.6,0.6,NA,South
2018,Florida,Age,Age 18-24,9.4,Age 25-44,17.2,0.5,0.733333333333333,South
2018,Florida,Age,Age 18-24,9.4,Age 45-64,18.7,0.5,0.733333333333333,South
2018,Florida,Age,Age 18-24,9.4,Age 65 or older,8.1,1.2,0.733333333333333,South
2018,Florida,Age,Age 25-44,17.2,Age 18-24,9.4,1.8,1.6,South
2018,Florida,Age,Age 25-44,17.2,Age 45-64,18.7,0.9,1.6,South
2018,Florida,Age,Age 25-44,17.2,Age 65 or older,8.1,2.1,1.6,South
2018,Florida,Age,Age 45-64,18.7,Age 18-24,9.4,2,1.8,South
2018,Florida,Age,Age 45-64,18.7,Age 25-44,17.2,1.1,1.8,South
2018,Florida,Age,Age 45-64,18.7,Age 65 or older,8.1,2.3,1.8,South
2018,Florida,Age,Age 65 or older,8.1,Age 18-24,9.4,0.9,0.6,South
2018,Florida,Age,Age 65 or older,8.1,Age 25-44,17.2,0.5,0.6,South
2018,Florida,Age,Age 65 or older,8.1,Age 45-64,18.7,0.4,0.6,South
2018,Georgia,Age,Age 18-24,11.9,Age 25-44,20.9,0.6,0.9,South
2018,Georgia,Age,Age 18-24,11.9,Age 45-64,16.9,0.7,0.9,South
2018,Georgia,Age,Age 18-24,11.9,Age 65 or older,8.8,1.4,0.9,South
2018,Georgia,Age,Age 25-44,20.9,Age 18-24,11.9,1.8,1.8,South
2018,Georgia,Age,Age 25-44,20.9,Age 45-64,16.9,1.2,1.8,South
2018,Georgia,Age,Age 25-44,20.9,Age 65 or older,8.8,2.4,1.8,South
2018,Georgia,Age,Age 45-64,16.9,Age 18-24,11.9,1.4,1.36666666666667,South
2018,Georgia,Age,Age 45-64,16.9,Age 25-44,20.9,0.8,1.36666666666667,South
2018,Georgia,Age,Age 45-64,16.9,Age 65 or older,8.8,1.9,1.36666666666667,South
2018,Georgia,Age,Age 65 or older,8.8,Age 18-24,11.9,0.7,0.533333333333333,South
2018,Georgia,Age,Age 65 or older,8.8,Age 25-44,20.9,0.4,0.533333333333333,South
2018,Georgia,Age,Age 65 or older,8.8,Age 45-64,16.9,0.5,0.533333333333333,South
2018,Hawaii,Age,Age 18-24,13.1,Age 25-44,17.9,0.7,1.23333333333333,West
2018,Hawaii,Age,Age 18-24,13.1,Age 45-64,13.7,1,1.23333333333333,West
2018,Hawaii,Age,Age 18-24,13.1,Age 65 or older,6.6,2,1.23333333333333,West
2018,Hawaii,Age,Age 25-44,17.9,Age 18-24,13.1,1.4,1.8,West
2018,Hawaii,Age,Age 25-44,17.9,Age 45-64,13.7,1.3,1.8,West
2018,Hawaii,Age,Age 25-44,17.9,Age 65 or older,6.6,2.7,1.8,West
2018,Hawaii,Age,Age 45-64,13.7,Age 18-24,13.1,1,1.3,West
2018,Hawaii,Age,Age 45-64,13.7,Age 25-44,17.9,0.8,1.3,West
2018,Hawaii,Age,Age 45-64,13.7,Age 65 or older,6.6,2.1,1.3,West
2018,Hawaii,Age,Age 65 or older,6.6,Age 18-24,13.1,0.5,0.466666666666667,West
2018,Hawaii,Age,Age 65 or older,6.6,Age 25-44,17.9,0.4,0.466666666666667,West
2018,Hawaii,Age,Age 65 or older,6.6,Age 45-64,13.7,0.5,0.466666666666667,West
2018,Idaho,Age,Age 18-24,12.7,Age 25-44,17.8,0.7,0.966666666666667,West
2018,Idaho,Age,Age 18-24,12.7,Age 45-64,16.2,0.8,0.966666666666667,West
2018,Idaho,Age,Age 18-24,12.7,Age 65 or older,9.3,1.4,0.966666666666667,West
2018,Idaho,Age,Age 25-44,17.8,Age 18-24,12.7,1.4,1.46666666666667,West
2018,Idaho,Age,Age 25-44,17.8,Age 45-64,16.2,1.1,1.46666666666667,West
2018,Idaho,Age,Age 25-44,17.8,Age 65 or older,9.3,1.9,1.46666666666667,West
2018,Idaho,Age,Age 45-64,16.2,Age 18-24,12.7,1.3,1.3,West
2018,Idaho,Age,Age 45-64,16.2,Age 25-44,17.8,0.9,1.3,West
2018,Idaho,Age,Age 45-64,16.2,Age 65 or older,9.3,1.7,1.3,West
2018,Idaho,Age,Age 65 or older,9.3,Age 18-24,12.7,0.7,0.6,West
2018,Idaho,Age,Age 65 or older,9.3,Age 25-44,17.8,0.5,0.6,West
2018,Idaho,Age,Age 65 or older,9.3,Age 45-64,16.2,0.6,0.6,West
2018,Illinois,Age,Age 18-24,11.9,Age 25-44,20.4,0.6,0.866666666666667,Midwest
2018,Illinois,Age,Age 18-24,11.9,Age 45-64,15.2,0.8,0.866666666666667,Midwest
2018,Illinois,Age,Age 18-24,11.9,Age 65 or older,9.8,1.2,0.866666666666667,Midwest
2018,Illinois,Age,Age 25-44,20.4,Age 18-24,11.9,1.7,1.7,Midwest
2018,Illinois,Age,Age 25-44,20.4,Age 45-64,15.2,1.3,1.7,Midwest
2018,Illinois,Age,Age 25-44,20.4,Age 65 or older,9.8,2.1,1.7,Midwest
2018,Illinois,Age,Age 45-64,15.2,Age 18-24,11.9,1.3,1.2,Midwest
2018,Illinois,Age,Age 45-64,15.2,Age 25-44,20.4,0.7,1.2,Midwest
2018,Illinois,Age,Age 45-64,15.2,Age 65 or older,9.8,1.6,1.2,Midwest
2018,Illinois,Age,Age 65 or older,9.8,Age 18-24,11.9,0.8,0.633333333333333,Midwest
2018,Illinois,Age,Age 65 or older,9.8,Age 25-44,20.4,0.5,0.633333333333333,Midwest
2018,Illinois,Age,Age 65 or older,9.8,Age 45-64,15.2,0.6,0.633333333333333,Midwest
2018,Indiana,Age,Age 18-24,18.4,Age 25-44,24.9,0.7,1.03333333333333,Midwest
2018,Indiana,Age,Age 18-24,18.4,Age 45-64,25,0.7,1.03333333333333,Midwest
2018,Indiana,Age,Age 18-24,18.4,Age 65 or older,10.6,1.7,1.03333333333333,Midwest
2018,Indiana,Age,Age 25-44,24.9,Age 18-24,18.4,1.4,1.56666666666667,Midwest
2018,Indiana,Age,Age 25-44,24.9,Age 45-64,25,1,1.56666666666667,Midwest
2018,Indiana,Age,Age 25-44,24.9,Age 65 or older,10.6,2.3,1.56666666666667,Midwest
2018,Indiana,Age,Age 45-64,25,Age 18-24,18.4,1.4,1.6,Midwest
2018,Indiana,Age,Age 45-64,25,Age 25-44,24.9,1,1.6,Midwest
2018,Indiana,Age,Age 45-64,25,Age 65 or older,10.6,2.4,1.6,Midwest
2018,Indiana,Age,Age 65 or older,10.6,Age 18-24,18.4,0.6,0.466666666666667,Midwest
2018,Indiana,Age,Age 65 or older,10.6,Age 25-44,24.9,0.4,0.466666666666667,Midwest
2018,Indiana,Age,Age 65 or older,10.6,Age 45-64,25,0.4,0.466666666666667,Midwest
2018,Iowa,Age,Age 18-24,14.4,Age 25-44,22.3,0.6,1.03333333333333,Midwest
2018,Iowa,Age,Age 18-24,14.4,Age 45-64,17.6,0.8,1.03333333333333,Midwest
2018,Iowa,Age,Age 18-24,14.4,Age 65 or older,8.6,1.7,1.03333333333333,Midwest
2018,Iowa,Age,Age 25-44,22.3,Age 18-24,14.4,1.5,1.8,Midwest
2018,Iowa,Age,Age 25-44,22.3,Age 45-64,17.6,1.3,1.8,Midwest
2018,Iowa,Age,Age 25-44,22.3,Age 65 or older,8.6,2.6,1.8,Midwest
2018,Iowa,Age,Age 45-64,17.6,Age 18-24,14.4,1.2,1.33333333333333,Midwest
2018,Iowa,Age,Age 45-64,17.6,Age 25-44,22.3,0.8,1.33333333333333,Midwest
2018,Iowa,Age,Age 45-64,17.6,Age 65 or older,8.6,2,1.33333333333333,Midwest
2018,Iowa,Age,Age 65 or older,8.6,Age 18-24,14.4,0.6,0.5,Midwest
2018,Iowa,Age,Age 65 or older,8.6,Age 25-44,22.3,0.4,0.5,Midwest
2018,Iowa,Age,Age 65 or older,8.6,Age 45-64,17.6,0.5,0.5,Midwest
2018,Kansas,Age,Age 18-24,14.1,Age 25-44,22.2,0.6,1,Midwest
2018,Kansas,Age,Age 18-24,14.1,Age 45-64,19.5,0.7,1,Midwest
2018,Kansas,Age,Age 18-24,14.1,Age 65 or older,8.2,1.7,1,Midwest
2018,Kansas,Age,Age 25-44,22.2,Age 18-24,14.1,1.6,1.8,Midwest
2018,Kansas,Age,Age 25-44,22.2,Age 45-64,19.5,1.1,1.8,Midwest
2018,Kansas,Age,Age 25-44,22.2,Age 65 or older,8.2,2.7,1.8,Midwest
2018,Kansas,Age,Age 45-64,19.5,Age 18-24,14.1,1.4,1.56666666666667,Midwest
2018,Kansas,Age,Age 45-64,19.5,Age 25-44,22.2,0.9,1.56666666666667,Midwest
2018,Kansas,Age,Age 45-64,19.5,Age 65 or older,8.2,2.4,1.56666666666667,Midwest
2018,Kansas,Age,Age 65 or older,8.2,Age 18-24,14.1,0.6,0.466666666666667,Midwest
2018,Kansas,Age,Age 65 or older,8.2,Age 25-44,22.2,0.4,0.466666666666667,Midwest
2018,Kansas,Age,Age 65 or older,8.2,Age 45-64,19.5,0.4,0.466666666666667,Midwest
2018,Kentucky,Age,Age 18-24,20.4,Age 25-44,30.8,0.7,1.06666666666667,South
2018,Kentucky,Age,Age 18-24,20.4,Age 45-64,23.9,0.9,1.06666666666667,South
2018,Kentucky,Age,Age 18-24,20.4,Age 65 or older,13.1,1.6,1.06666666666667,South
2018,Kentucky,Age,Age 25-44,30.8,Age 18-24,20.4,1.5,1.73333333333333,South
2018,Kentucky,Age,Age 25-44,30.8,Age 45-64,23.9,1.3,1.73333333333333,South
2018,Kentucky,Age,Age 25-44,30.8,Age 65 or older,13.1,2.4,1.73333333333333,South
2018,Kentucky,Age,Age 45-64,23.9,Age 18-24,20.4,1.2,1.26666666666667,South
2018,Kentucky,Age,Age 45-64,23.9,Age 25-44,30.8,0.8,1.26666666666667,South
2018,Kentucky,Age,Age 45-64,23.9,Age 65 or older,13.1,1.8,1.26666666666667,South
2018,Kentucky,Age,Age 65 or older,13.1,Age 18-24,20.4,0.6,0.5,South
2018,Kentucky,Age,Age 65 or older,13.1,Age 25-44,30.8,0.4,0.5,South
2018,Kentucky,Age,Age 65 or older,13.1,Age 45-64,23.9,0.5,0.5,South
2018,Louisiana,Age,Age 18-24,13.1,Age 25-44,25.6,0.5,0.733333333333333,South
2018,Louisiana,Age,Age 18-24,13.1,Age 45-64,23.2,0.6,0.733333333333333,South
2018,Louisiana,Age,Age 18-24,13.1,Age 65 or older,12,1.1,0.733333333333333,South
2018,Louisiana,Age,Age 25-44,25.6,Age 18-24,13.1,2,1.73333333333333,South
2018,Louisiana,Age,Age 25-44,25.6,Age 45-64,23.2,1.1,1.73333333333333,South
2018,Louisiana,Age,Age 25-44,25.6,Age 65 or older,12,2.1,1.73333333333333,South
2018,Louisiana,Age,Age 45-64,23.2,Age 18-24,13.1,1.8,1.53333333333333,South
2018,Louisiana,Age,Age 45-64,23.2,Age 25-44,25.6,0.9,1.53333333333333,South
2018,Louisiana,Age,Age 45-64,23.2,Age 65 or older,12,1.9,1.53333333333333,South
2018,Louisiana,Age,Age 65 or older,12,Age 18-24,13.1,0.9,0.633333333333333,South
2018,Louisiana,Age,Age 65 or older,12,Age 25-44,25.6,0.5,0.633333333333333,South
2018,Louisiana,Age,Age 65 or older,12,Age 45-64,23.2,0.5,0.633333333333333,South
2018,Maine,Age,Age 18-24,14.4,Age 25-44,25.8,0.6,1.03333333333333,Northeast
2018,Maine,Age,Age 18-24,14.4,Age 45-64,18.9,0.8,1.03333333333333,Northeast
2018,Maine,Age,Age 18-24,14.4,Age 65 or older,8.5,1.7,1.03333333333333,Northeast
2018,Maine,Age,Age 25-44,25.8,Age 18-24,14.4,1.8,2.06666666666667,Northeast
2018,Maine,Age,Age 25-44,25.8,Age 45-64,18.9,1.4,2.06666666666667,Northeast
2018,Maine,Age,Age 25-44,25.8,Age 65 or older,8.5,3,2.06666666666667,Northeast
2018,Maine,Age,Age 45-64,18.9,Age 18-24,14.4,1.3,1.4,Northeast
2018,Maine,Age,Age 45-64,18.9,Age 25-44,25.8,0.7,1.4,Northeast
2018,Maine,Age,Age 45-64,18.9,Age 65 or older,8.5,2.2,1.4,Northeast
2018,Maine,Age,Age 65 or older,8.5,Age 18-24,14.4,0.6,0.433333333333333,Northeast
2018,Maine,Age,Age 65 or older,8.5,Age 25-44,25.8,0.3,0.433333333333333,Northeast
2018,Maine,Age,Age 65 or older,8.5,Age 45-64,18.9,0.4,0.433333333333333,Northeast
2018,Maryland,Age,Age 18-24,8,Age 25-44,15.4,0.5,0.7,South
2018,Maryland,Age,Age 18-24,8,Age 45-64,14.1,0.6,0.7,South
2018,Maryland,Age,Age 18-24,8,Age 65 or older,7.9,1,0.7,South
2018,Maryland,Age,Age 25-44,15.4,Age 18-24,8,1.9,1.63333333333333,South
2018,Maryland,Age,Age 25-44,15.4,Age 45-64,14.1,1.1,1.63333333333333,South
2018,Maryland,Age,Age 25-44,15.4,Age 65 or older,7.9,1.9,1.63333333333333,South
2018,Maryland,Age,Age 45-64,14.1,Age 18-24,8,1.8,1.5,South
2018,Maryland,Age,Age 45-64,14.1,Age 25-44,15.4,0.9,1.5,South
2018,Maryland,Age,Age 45-64,14.1,Age 65 or older,7.9,1.8,1.5,South
2018,Maryland,Age,Age 65 or older,7.9,Age 18-24,8,1,0.7,South
2018,Maryland,Age,Age 65 or older,7.9,Age 25-44,15.4,0.5,0.7,South
2018,Maryland,Age,Age 65 or older,7.9,Age 45-64,14.1,0.6,0.7,South
2018,Massachusetts,Age,Age 18-24,10.1,Age 25-44,17.2,0.6,0.8,Northeast
2018,Massachusetts,Age,Age 18-24,10.1,Age 45-64,13.8,0.7,0.8,Northeast
2018,Massachusetts,Age,Age 18-24,10.1,Age 65 or older,9,1.1,0.8,Northeast
2018,Massachusetts,Age,Age 25-44,17.2,Age 18-24,10.1,1.7,1.6,Northeast
2018,Massachusetts,Age,Age 25-44,17.2,Age 45-64,13.8,1.2,1.6,Northeast
2018,Massachusetts,Age,Age 25-44,17.2,Age 65 or older,9,1.9,1.6,Northeast
2018,Massachusetts,Age,Age 45-64,13.8,Age 18-24,10.1,1.4,1.23333333333333,Northeast
2018,Massachusetts,Age,Age 45-64,13.8,Age 25-44,17.2,0.8,1.23333333333333,Northeast
2018,Massachusetts,Age,Age 45-64,13.8,Age 65 or older,9,1.5,1.23333333333333,Northeast
2018,Massachusetts,Age,Age 65 or older,9,Age 18-24,10.1,0.9,0.7,Northeast
2018,Massachusetts,Age,Age 65 or older,9,Age 25-44,17.2,0.5,0.7,Northeast
2018,Massachusetts,Age,Age 65 or older,9,Age 45-64,13.8,0.7,0.7,Northeast
2018,Michigan,Age,Age 18-24,12.6,Age 25-44,27.3,0.5,0.833333333333333,Midwest
2018,Michigan,Age,Age 18-24,12.6,Age 45-64,20.4,0.6,0.833333333333333,Midwest
2018,Michigan,Age,Age 18-24,12.6,Age 65 or older,8.8,1.4,0.833333333333333,Midwest
2018,Michigan,Age,Age 25-44,27.3,Age 18-24,12.6,2.2,2.2,Midwest
2018,Michigan,Age,Age 25-44,27.3,Age 45-64,20.4,1.3,2.2,Midwest
2018,Michigan,Age,Age 25-44,27.3,Age 65 or older,8.8,3.1,2.2,Midwest
2018,Michigan,Age,Age 45-64,20.4,Age 18-24,12.6,1.6,1.53333333333333,Midwest
2018,Michigan,Age,Age 45-64,20.4,Age 25-44,27.3,0.7,1.53333333333333,Midwest
2018,Michigan,Age,Age 45-64,20.4,Age 65 or older,8.8,2.3,1.53333333333333,Midwest
2018,Michigan,Age,Age 65 or older,8.8,Age 18-24,12.6,0.7,0.466666666666667,Midwest
2018,Michigan,Age,Age 65 or older,8.8,Age 25-44,27.3,0.3,0.466666666666667,Midwest
2018,Michigan,Age,Age 65 or older,8.8,Age 45-64,20.4,0.4,0.466666666666667,Midwest
2018,Minnesota,Age,Age 18-24,14,Age 25-44,19.9,0.7,1.1,Midwest
2018,Minnesota,Age,Age 18-24,14,Age 45-64,15.1,0.9,1.1,Midwest
2018,Minnesota,Age,Age 18-24,14,Age 65 or older,8.3,1.7,1.1,Midwest
2018,Minnesota,Age,Age 25-44,19.9,Age 18-24,14,1.4,1.7,Midwest
2018,Minnesota,Age,Age 25-44,19.9,Age 45-64,15.1,1.3,1.7,Midwest
2018,Minnesota,Age,Age 25-44,19.9,Age 65 or older,8.3,2.4,1.7,Midwest
2018,Minnesota,Age,Age 45-64,15.1,Age 18-24,14,1.1,1.23333333333333,Midwest
2018,Minnesota,Age,Age 45-64,15.1,Age 25-44,19.9,0.8,1.23333333333333,Midwest
2018,Minnesota,Age,Age 45-64,15.1,Age 65 or older,8.3,1.8,1.23333333333333,Midwest
2018,Minnesota,Age,Age 65 or older,8.3,Age 18-24,14,0.6,0.5,Midwest
2018,Minnesota,Age,Age 65 or older,8.3,Age 25-44,19.9,0.4,0.5,Midwest
2018,Minnesota,Age,Age 65 or older,8.3,Age 45-64,15.1,0.5,0.5,Midwest
2018,Mississippi,Age,Age 18-24,10.8,Age 25-44,25.2,0.4,0.6,South
2018,Mississippi,Age,Age 18-24,10.8,Age 45-64,25.7,0.4,0.6,South
2018,Mississippi,Age,Age 18-24,10.8,Age 65 or older,11.1,1,0.6,South
2018,Mississippi,Age,Age 25-44,25.2,Age 18-24,10.8,2.3,1.86666666666667,South
2018,Mississippi,Age,Age 25-44,25.2,Age 45-64,25.7,1,1.86666666666667,South
2018,Mississippi,Age,Age 25-44,25.2,Age 65 or older,11.1,2.3,1.86666666666667,South
2018,Mississippi,Age,Age 45-64,25.7,Age 18-24,10.8,2.4,1.9,South
2018,Mississippi,Age,Age 45-64,25.7,Age 25-44,25.2,1,1.9,South
2018,Mississippi,Age,Age 45-64,25.7,Age 65 or older,11.1,2.3,1.9,South
2018,Mississippi,Age,Age 65 or older,11.1,Age 18-24,10.8,1,0.6,South
2018,Mississippi,Age,Age 65 or older,11.1,Age 25-44,25.2,0.4,0.6,South
2018,Mississippi,Age,Age 65 or older,11.1,Age 45-64,25.7,0.4,0.6,South
2018,Missouri,Age,Age 18-24,18.6,Age 25-44,24.6,0.8,1.2,Midwest
2018,Missouri,Age,Age 18-24,18.6,Age 45-64,21,0.9,1.2,Midwest
2018,Missouri,Age,Age 18-24,18.6,Age 65 or older,9.8,1.9,1.2,Midwest
2018,Missouri,Age,Age 25-44,24.6,Age 18-24,18.6,1.3,1.66666666666667,Midwest
2018,Missouri,Age,Age 25-44,24.6,Age 45-64,21,1.2,1.66666666666667,Midwest
2018,Missouri,Age,Age 25-44,24.6,Age 65 or older,9.8,2.5,1.66666666666667,Midwest
2018,Missouri,Age,Age 45-64,21,Age 18-24,18.6,1.1,1.36666666666667,Midwest
2018,Missouri,Age,Age 45-64,21,Age 25-44,24.6,0.9,1.36666666666667,Midwest
2018,Missouri,Age,Age 45-64,21,Age 65 or older,9.8,2.1,1.36666666666667,Midwest
2018,Missouri,Age,Age 65 or older,9.8,Age 18-24,18.6,0.5,0.466666666666667,Midwest
2018,Missouri,Age,Age 65 or older,9.8,Age 25-44,24.6,0.4,0.466666666666667,Midwest
2018,Missouri,Age,Age 65 or older,9.8,Age 45-64,21,0.5,0.466666666666667,Midwest
2018,Montana,Age,Age 18-24,13.9,Age 25-44,24,0.6,0.9,West
2018,Montana,Age,Age 18-24,13.9,Age 45-64,19.8,0.7,0.9,West
2018,Montana,Age,Age 18-24,13.9,Age 65 or older,10,1.4,0.9,West
2018,Montana,Age,Age 25-44,24,Age 18-24,13.9,1.7,1.76666666666667,West
2018,Montana,Age,Age 25-44,24,Age 45-64,19.8,1.2,1.76666666666667,West
2018,Montana,Age,Age 25-44,24,Age 65 or older,10,2.4,1.76666666666667,West
2018,Montana,Age,Age 45-64,19.8,Age 18-24,13.9,1.4,1.4,West
2018,Montana,Age,Age 45-64,19.8,Age 25-44,24,0.8,1.4,West
2018,Montana,Age,Age 45-64,19.8,Age 65 or older,10,2,1.4,West
2018,Montana,Age,Age 65 or older,10,Age 18-24,13.9,0.7,0.533333333333333,West
2018,Montana,Age,Age 65 or older,10,Age 25-44,24,0.4,0.533333333333333,West
2018,Montana,Age,Age 65 or older,10,Age 45-64,19.8,0.5,0.533333333333333,West
2018,Nebraska,Age,Age 18-24,12.8,Age 25-44,20.7,0.6,0.966666666666667,Midwest
2018,Nebraska,Age,Age 18-24,12.8,Age 45-64,17.7,0.7,0.966666666666667,Midwest
2018,Nebraska,Age,Age 18-24,12.8,Age 65 or older,7.8,1.6,0.966666666666667,Midwest
2018,Nebraska,Age,Age 25-44,20.7,Age 18-24,12.8,1.6,1.83333333333333,Midwest
2018,Nebraska,Age,Age 25-44,20.7,Age 45-64,17.7,1.2,1.83333333333333,Midwest
2018,Nebraska,Age,Age 25-44,20.7,Age 65 or older,7.8,2.7,1.83333333333333,Midwest
2018,Nebraska,Age,Age 45-64,17.7,Age 18-24,12.8,1.4,1.53333333333333,Midwest
2018,Nebraska,Age,Age 45-64,17.7,Age 25-44,20.7,0.9,1.53333333333333,Midwest
2018,Nebraska,Age,Age 45-64,17.7,Age 65 or older,7.8,2.3,1.53333333333333,Midwest
2018,Nebraska,Age,Age 65 or older,7.8,Age 18-24,12.8,0.6,0.466666666666667,Midwest
2018,Nebraska,Age,Age 65 or older,7.8,Age 25-44,20.7,0.4,0.466666666666667,Midwest
2018,Nebraska,Age,Age 65 or older,7.8,Age 45-64,17.7,0.4,0.466666666666667,Midwest
2018,Nevada,Age,Age 18-24,12.3,Age 25-44,19.5,0.6,0.833333333333333,West
2018,Nevada,Age,Age 18-24,12.3,Age 45-64,15.8,0.8,0.833333333333333,West
2018,Nevada,Age,Age 18-24,12.3,Age 65 or older,11,1.1,0.833333333333333,West
2018,Nevada,Age,Age 25-44,19.5,Age 18-24,12.3,1.6,1.53333333333333,West
